Id,StartTime,Iterations,CongestionParam,FromX,FromY,FromZ,ToX,ToY,ToZ,Fundamental,Sigma,MinDistance,Distance
337,3,1,32,4,3,0,5,9,0,103.1936975272378,0.12290868355539292,7,7
338,3,1,16,3,7,0,2,6,0,57.83713732582521,0.1913452760944951,2,7
339,3,1,16,7,0,0,8,4,0,107.60184582902968,0.10571068229596406,5,7
340,3,1,2,0,8,0,6,6,0,122.79489528083786,0.0952791835849757,8,6
341,3,1,32,1,3,0,4,8,0,95.07590850000713,0.1392867670061718,8,7
342,3,1,2,1,4,0,2,3,0,103.14855448013556,0.1075874189133069,2,12
343,3,1,32,4,3,0,4,0,0,139.6544308404794,0.0457708416600244,3,5
344,3,1,32,8,3,0,7,3,0,97.64710123617269,0.1690706306954336,1,0
345,3,1,32,5,8,0,3,5,0,107.81235590429043,0.009421251765599839,5,6
346,3,1,32,8,3,0,1,5,0,68.53571563333914,0.16681796504173713,9,3
347,3,1,16,7,9,0,3,0,0,95.25305707601541,0.19680928924257202,13,13
348,3,1,8,8,7,0,1,8,0,145.365430003161,0.0035670487736833693,8,14
349,3,1,16,8,2,0,9,8,0,58.993024866554414,0.07541179608535402,7,3
350,3,1,8,0,1,0,4,5,0,134.47728769243028,0.030704581521538835,8,12
351,3,1,8,4,2,0,3,8,0,74.51594086526657,0.03384489404732555,7,9
352,3,1,2,0,8,0,9,6,0,132.33270244291327,0.012254843466044074,11,14
353,3,1,32,2,4,0,6,7,0,52.42560580268272,0.17103055523499486,7,1
354,3,1,16,7,7,0,9,8,0,143.72631870440998,0.1094712999837097,3,7
355,3,1,4,4,9,0,0,7,0,111.74185869530193,0.1704338022579443,6,8
356,3,1,16,0,4,0,4,1,0,132.6411487035836,0.046226443385476684,7,7
357,3,1,32,7,4,0,9,4,0,100.41841347502478,0.09438000585596103,2,1
358,3,1,32,5,5,0,0,1,0,137.97081202845595,0.189918655361223,9,11
359,3,1,32,2,5,0,9,6,0,70.40602845590477,0.13094369034959746,8,5
360,3,1,32,3,1,0,1,0,0,117.13267287515227,0.11466328307862489,3,2
361,3,1,32,0,2,0,0,1,0,60.257808551454254,0.06988623595158344,1,1
362,3,1,32,6,4,0,9,6,0,83.48143912094373,0.1646566914157785,5,3
363,3,1,32,9,8,0,7,3,0,88.85113486053737,0.05101484278536189,7,3
364,3,1,8,4,2,0,6,1,0,133.00661297968713,0.1808035935105178,3,2
365,3,1,2,1,8,0,9,2,0,103.86864544056289,0.045737432756481664,14,14
366,3,1,32,6,5,0,9,9,0,102.99320868339649,0.17440618838287256,7,2
367,3,1,32,5,8,0,2,6,0,114.31511285400988,0.10656238530372103,5,4
368,3,1,8,7,6,0,2,7,0,70.1488377348239,0.14300524179888752,6,3
369,3,1,32,6,2,0,8,8,0,58.784852840815816,0.16759599194685873,8,8
370,3,1,16,9,3,0,1,6,0,116.08592108572365,0.1715927259971976,11,10
371,3,1,16,2,1,0,6,5,0,115.55918069387154,0.19753378670097416,8,10
372,3,1,32,9,4,0,3,0,0,123.96344625922487,0.0950477822616198,10,9
373,3,1,2,1,8,0,4,1,0,91.18088708030079,0.08189625973311708,10,2
374,3,1,16,4,1,0,5,6,0,93.09644752557004,0.02242204498479328,6,7
375,3,1,2,5,9,0,9,2,0,76.7312512258058,0.1906379843716094,11,14
376,3,1,16,3,0,0,9,8,0,67.5435350820931,0.1509769975567638,14,0
377,3,1,16,4,5,0,3,4,0,99.64816186284418,0.09482192544594084,2,3
378,3,1,32,5,4,0,7,1,0,104.04397127553418,0.019342303836241463,5,4
379,3,1,16,9,1,0,2,4,0,144.58474586733973,0.032876776579365434,10,12
380,3,1,16,4,1,0,2,9,0,134.86146290730585,0.13100221392062428,10,14
381,3,1,16,1,1,0,0,9,0,69.54974965038119,0.11297970208706293,9,11
382,3,1,8,9,9,0,1,6,0,133.26450314450494,0.06920135293495298,11,12
383,3,1,32,0,6,0,4,4,0,131.6632812807461,0.1051846726133388,6,5
384,3,1,32,5,2,0,0,6,0,60.06470821487372,0.19027002797286763,9,7
385,3,1,32,2,2,0,3,9,0,61.983127743166854,0.0023863531539738744,8,8
386,3,1,32,1,5,0,5,6,0,88.2797963272357,0.09049813021004,5,5
387,3,1,32,6,2,0,7,8,0,92.88167672528566,0.006391323876309267,7,4
388,3,1,16,3,8,0,1,9,0,130.94567467083718,0.08229776631368216,3,5
389,3,1,8,8,0,0,7,4,0,53.090468898423374,0.09676633822396082,5,7
390,3,1,32,4,6,0,8,5,0,92.67399244441967,0.13566234828833,5,5
391,3,1,32,9,4,0,4,4,0,116.71840659151911,0.059988092326968334,5,7
392,3,1,8,5,0,0,2,2,0,130.79916613606923,0.162549575375292,5,7
393,3,1,32,5,8,0,1,1,0,94.82692743836333,0.07344607173844762,11,8
394,3,1,32,4,8,0,0,9,0,97.25414954813871,0.1503558307150603,5,6
395,3,1,32,5,5,0,2,9,0,118.3382061600571,0.17787688382018954,7,3
396,3,1,4,2,0,0,4,1,0,104.75316079088199,0.17603713649893088,3,12
397,3,1,32,3,3,0,5,4,0,104.83868793710879,0.17912858435915402,3,3
398,3,1,8,7,8,0,2,9,0,138.9536326382351,0.10601679111727769,6,16
399,3,1,8,4,0,0,0,4,0,59.60062097033754,0.0927112904522843,8,9
400,4,1,16,3,7,0,5,3,0,109.34829426446686,0.08335057398986345,6,7
401,4,1,8,1,8,0,9,9,0,146.36384365547454,0.12316938380623686,9,13
402,4,1,32,4,6,0,8,1,0,143.46413089617448,0.09017401601795236,9,11
403,4,1,32,9,4,0,8,9,0,134.80363579932768,0.05530298899693481,6,6
404,4,1,16,7,1,0,3,6,0,131.28122030964943,0.19694133643801492,9,13
405,4,1,16,2,8,0,3,5,0,124.30690195663935,0.16364168032057938,4,5
406,4,1,4,1,9,0,9,8,0,127.10980759614846,0.06043183530948737,9,13
407,4,1,32,9,7,0,8,8,0,143.67989181208912,0.0633341920663721,2,2
408,4,1,32,9,6,0,1,6,0,129.4325434730212,0.0326426048873267,8,7
409,4,1,32,6,3,0,9,4,0,89.1869455481577,0.1840420911769877,4,1
410,4,1,32,8,7,0,8,5,0,122.57130618713562,0.14954967999877541,2,4
411,4,1,8,8,8,0,0,7,0,121.69730689325183,0.1821230470921611,9,13
412,4,1,32,0,6,0,2,3,0,58.27455962862357,0.11773696181742904,5,6
413,4,1,64,5,4,0,0,9,0,77.53819052726324,0.039800581360059546,10,10
414,4,1,16,0,1,0,4,2,0,98.14610743017266,0.19718560614441413,5,7
415,4,1,16,8,4,0,4,7,0,64.8742809468971,0.10393589681360021,7,7
416,4,1,8,1,6,0,3,0,0,107.13292183152423,0.1156890735394806,8,13
417,4,1,32,2,2,0,5,5,0,144.54497814283334,0.02192907478311391,6,8
418,4,1,16,0,1,0,0,5,0,73.12310046976148,0.12634238178877522,4,1
419,4,1,16,7,0,0,1,0,0,93.8431647767242,0.18466239039472568,6,10
420,4,1,32,8,1,0,9,5,0,90.17619340303864,0.001218480815043681,5,4
421,4,1,8,0,7,0,0,0,0,53.20313508331026,0.09521326777163984,7,10
422,4,1,16,7,6,0,2,5,0,130.96936623245273,0.14885803353966762,6,9
423,4,1,32,9,7,0,3,3,0,91.45712663932517,0.13645436052167334,10,7
424,4,1,32,7,3,0,3,8,0,81.30975158743571,0.03583231235237621,9,8
425,4,1,16,5,1,0,7,0,0,134.35146076875532,0.14041055399712365,3,8
426,4,1,32,7,3,0,4,3,0,141.91031759091624,0.196720171429133,3,2
427,4,1,8,0,7,0,9,9,0,89.67593761978482,0.09478491348058476,11,12
428,4,1,32,6,3,0,1,4,0,129.9096982260077,0.16855874560334552,6,8
429,4,1,16,9,8,0,4,5,0,114.58287119503356,0.19709420703947356,8,7
430,4,1,16,3,7,0,3,4,0,53.106811209519954,0.10519981946823354,3,1
431,4,1,16,6,0,0,1,2,0,115.51618561566453,0.03236433209450262,7,8
432,4,1,8,4,7,0,3,1,0,67.1369779646715,0.03873277055723511,7,2
433,4,1,2,9,0,0,2,9,0,136.98446781232033,0.05569515695158481,16,22
434,4,1,32,9,5,0,2,5,0,54.49359381481113,0.12599171266313341,7,7
435,4,1,16,1,2,0,2,8,0,139.6580644461124,0.18216604030031683,7,11
436,4,1,16,6,0,0,2,3,0,138.86156613136757,0.14004341754284508,7,8
437,4,1,16,5,7,0,7,8,0,124.71885087008955,0.1927918784609525,3,6
438,4,1,32,0,6,0,7,3,0,137.5468405606933,0.0009064161992888528,10,12
439,4,1,16,2,7,0,0,1,0,87.60741586077111,0.005933990576005581,8,6
440,4,1,32,9,7,0,1,5,0,54.91604967564355,0.15649060264804415,10,5
441,4,1,16,1,2,0,2,7,0,104.6487935968305,0.065916671714348,6,2
442,4,1,2,0,9,0,0,8,0,84.33805681028346,0.177212198679606,1,1
443,4,1,16,9,8,0,1,0,0,129.9583596587874,0.11015493896879963,16,19
444,4,1,8,1,6,0,2,5,0,87.01599507524534,0.010398348088633928,2,2
445,4,1,32,2,2,0,7,3,0,72.72740621840231,0.059268054324339084,6,6
446,4,1,16,1,1,0,3,1,0,136.19674479933886,0.08090849723130716,2,2
447,4,1,32,6,8,0,0,2,0,67.33551515614323,0.06929087938461728,12,12
448,4,1,32,9,7,0,3,1,0,126.00696699049223,0.08141403264505728,12,8
449,4,1,4,0,0,0,5,3,0,79.96358358772528,0.02734279974951805,8,19
450,4,1,16,7,6,0,2,1,0,114.37627948403302,0.08394863651395086,10,11
451,4,1,8,0,7,0,1,5,0,109.00346955912556,0.16916066363132898,3,8
452,4,1,64,4,4,0,9,8,0,98.84277880333147,0.06944956966204764,9,9
453,4,1,32,7,2,0,7,9,0,131.6193263709832,0.033781293540574006,7,9
454,4,1,32,1,3,0,3,5,0,115.33239028221688,0.0663280769975062,4,4
455,4,1,16,2,6,0,1,1,0,114.63275582317279,0.021671865302407955,6,13
456,4,1,32,6,9,0,3,3,0,121.89292515285574,0.12243227150728159,9,11
457,4,1,32,2,4,0,4,2,0,79.85498769819006,0.045830111049778084,4,2
458,4,1,32,4,1,0,7,2,0,101.32074207165388,0.19859846011129967,4,-1
459,4,1,8,9,2,0,8,2,0,97.71132224215359,0.0018246101588083213,1,7
460,4,1,32,8,6,0,7,8,0,85.71925417274512,0.12965472843580123,3,2
461,4,1,64,3,6,0,2,8,0,105.82707825253037,0.026547702217106967,3,3
462,4,1,32,9,3,0,9,4,0,77.32464760769275,0.04099993221770329,1,0
463,4,1,16,9,1,0,5,4,0,148.27960575435912,0.10996067230510281,7,9
464,4,1,32,7,5,0,7,0,0,55.68583471526132,0.19107204704680342,5,4
465,4,1,32,3,1,0,6,3,0,146.05456786549536,0.16464361201064898,5,10
466,4,1,32,6,3,0,4,8,0,99.42321395007403,0.060041575480442214,7,6
467,4,1,32,7,8,0,6,9,0,121.25914977872885,0.18431529547849426,2,2
468,4,1,16,7,9,0,3,5,0,55.21197957458051,0.11887772590129866,8,5
469,4,1,32,2,3,0,7,6,0,59.07959294660834,0.14736681612926025,8,6
470,4,1,16,1,2,0,6,7,0,107.88528341486771,0.07272370386417762,10,5
471,4,1,16,8,0,0,4,0,0,58.291176440974766,0.15370679040911872,4,5
472,4,1,4,2,9,0,2,0,0,97.35746238116452,0.05800239775039352,9,13
473,4,1,64,4,5,0,4,7,0,60.7243639153339,0.0811854194998991,2,2
474,4,1,32,6,2,0,6,6,0,115.41364800990948,0.1477045085600641,4,7
475,4,1,32,5,6,0,8,5,0,140.08320837006934,0.018538213784051124,4,10
476,4,1,32,8,1,0,9,3,0,58.32029936161337,0.11025616828070817,3,3
477,4,1,32,7,3,0,1,6,0,91.10236253618783,0.002832488463162351,9,4
478,4,1,16,2,6,0,5,5,0,82.03835383760548,0.16023573755902354,4,7
479,4,1,16,7,1,0,8,4,0,53.81689987043923,0.10561281584056324,4,5
480,4,1,16,3,0,0,7,0,0,60.601437264304494,0.021793525477872937,4,2
481,4,1,4,1,9,0,3,6,0,76.96263818888526,0.17665875880817677,5,9
482,4,1,8,9,2,0,7,9,0,138.5242493105867,0.10847312766439313,9,12
483,4,1,16,7,9,0,9,3,0,147.6526815576965,0.02132305925626085,8,12
484,4,1,32,6,3,0,2,7,0,67.51944303864951,0.001648430063002854,8,4
485,4,1,32,7,8,0,8,9,0,145.1630583987079,0.12012284912192045,2,2
486,4,1,32,6,4,0,3,4,0,53.04190749270251,0.08059964469948526,3,4
487,4,1,16,0,3,0,7,9,0,63.78305954858729,0.04072852023250004,13,4
488,4,1,32,0,6,0,6,0,0,84.09415846251267,0.09725124197122637,12,11
489,4,1,64,3,6,0,1,5,0,120.74886746596947,0.10838466078069181,3,3
490,4,1,64,8,3,0,1,0,0,102.90605818012415,0.15457654231046802,10,10
491,4,1,32,6,1,0,4,2,0,126.24511172887925,0.10890232529943651,3,2
492,4,1,32,6,2,0,5,3,0,136.0897082940644,0.17640119962329615,2,4
493,4,1,16,0,3,0,5,9,0,136.8750009878545,0.11537005367498623,11,10
494,4,1,32,5,9,0,6,7,0,141.79006940392992,0.1026770661684138,3,4
495,4,1,32,3,8,0,7,5,0,107.64412403904397,0.011002337018198128,7,6
496,4,1,32,7,8,0,9,2,0,147.23786776237043,0.07125116745182745,8,8
497,4,1,8,4,7,0,1,6,0,85.12975687872269,0.1967467494351523,4,11
498,4,1,32,8,6,0,5,1,0,146.50925520760393,0.1178485786227494,8,8
499,4,1,16,0,1,0,1,5,0,148.8067065546226,0.12877799940830578,5,11
500,5,1,32,8,5,0,4,5,0,126.78353551801032,0.10930493625285401,4,13
501,5,1,32,8,8,0,4,8,0,97.14272692479523,0.0325165332392977,4,0
502,5,1,64,1,3,0,7,1,0,132.22760514090658,0.1819967009691698,8,7
503,5,1,32,2,8,0,9,4,0,107.4700940949769,0.17123301693621118,11,13
504,5,1,32,1,1,0,9,6,0,120.25121492362886,0.10018029193112288,13,18
505,5,1,32,3,2,0,2,4,0,138.14336299711903,0.15677665796790782,3,5
506,5,1,32,2,6,0,7,7,0,104.26415238878357,0.19060431644607645,6,9
507,5,1,16,6,9,0,0,9,0,69.58070082947533,0.17189915552152707,6,11
508,5,1,64,2,7,0,8,7,0,102.19205622377159,0.11124195387986557,6,5
509,5,1,16,4,9,0,0,6,0,124.26253248437537,0.06575477683748339,7,8
510,5,1,32,2,2,0,3,8,0,92.74536291779049,0.05020138703810956,7,7
511,5,1,32,7,1,0,3,1,0,137.9460242982717,0.04588283579222098,4,8
512,5,1,64,3,1,0,6,1,0,99.99937606884264,0.13161900313308295,3,2
513,5,1,64,3,4,0,6,1,0,94.28892469984088,0.07964034588637638,6,3
514,5,1,64,3,5,0,8,0,0,113.68838040216849,0.022659864336433147,10,8
515,5,1,32,8,5,0,0,8,0,105.89523300351142,0.07931336979854159,11,12
516,5,1,2,8,9,0,5,9,0,66.72043416291969,0.18421012960050714,3,12
517,5,1,4,1,9,0,9,8,0,109.90867812563677,0.1867463629670792,9,13
518,5,1,32,8,1,0,4,5,0,72.47052669448665,0.04669793582749655,8,8
519,5,1,64,8,6,0,9,1,0,108.00691656401023,0.09103680426309296,6,6
520,5,1,8,4,0,0,4,4,0,50.507101000783315,0.12545335074689004,4,11
521,5,1,64,7,2,0,0,7,0,77.44187488474145,0.09416668298691613,12,11
522,5,1,32,3,3,0,6,2,0,115.91802920310346,0.06455860242705666,4,6
523,5,1,64,6,3,0,0,1,0,80.49727633762464,2.6123314772093807e-05,8,7
524,5,1,32,2,0,0,4,7,0,50.99345447437148,0.10090549048994578,9,6
525,5,1,16,1,8,0,1,3,0,93.10277764906226,0.02607265884708132,5,12
526,5,1,64,5,6,0,1,0,0,149.14995025045818,0.11029829948764303,10,10
527,5,1,64,3,1,0,0,5,0,63.92528657565111,0.024506185919054527,7,3
528,5,1,32,7,0,0,8,0,0,95.34058466968253,0.07420866164238389,1,1
529,5,1,32,6,1,0,3,2,0,135.3645197473707,0.09460552893482724,4,7
530,5,1,32,7,1,0,3,1,0,90.26143478855481,0.012805352921061441,4,-1
531,5,1,64,3,5,0,6,1,0,111.08465093234943,0.1009990896154923,7,4
532,5,1,8,4,0,0,8,0,0,97.93295817769487,0.10602999891511711,4,10
533,5,1,8,2,9,0,6,9,0,78.71554282367396,0.016826122129543312,4,5
534,5,1,64,7,4,0,9,1,0,71.21336146145217,0.06737611158332822,5,5
535,5,1,2,8,9,0,7,3,0,130.9099355703013,0.18173293025733342,7,17
536,5,1,64,7,5,0,8,1,0,122.41550784961854,0.027072395545357227,5,7
537,5,1,64,5,3,0,9,6,0,93.79476021666483,0.07059069270774504,7,5
538,5,1,16,9,9,0,1,9,0,145.65305623617033,0.07304302479337242,8,14
539,5,1,64,7,5,0,7,0,0,124.95710023070923,0.019155322780277255,5,5
540,5,1,64,3,4,0,5,0,0,135.1551744025408,0.0923832787577825,6,6
541,5,1,32,6,1,0,8,9,0,71.6382303530767,0.19593071914696095,10,4
542,5,1,64,5,5,0,2,8,0,106.69852003387176,0.12939369016946833,6,6
543,5,1,32,5,1,0,6,8,0,122.28648136796456,0.012520381527747449,8,9
544,5,1,64,5,2,0,9,7,0,93.70127120215659,0.06720150193470335,9,7
545,5,1,64,5,6,0,1,6,0,50.95130596766376,0.14631087563473036,4,4
546,5,1,64,4,2,0,8,6,0,56.145321559741326,0.0661784479121285,8,6
547,5,1,32,4,1,0,4,9,0,99.76121117083261,0.17959760039788195,8,9
548,5,1,64,5,2,0,8,9,0,122.2323012080227,0.1843171556286962,10,9
549,5,1,32,9,2,0,9,3,0,128.32799031569965,0.18252462959029525,1,8
550,5,1,64,5,2,0,3,0,0,143.54824762963915,0.16151046654183224,4,4
551,5,1,64,2,5,0,0,0,0,91.94049678888986,0.05543942334380295,7,6
552,5,1,64,9,5,0,6,3,0,82.70893254339754,0.18376034263528995,5,3
553,5,1,16,4,9,0,4,8,0,135.92254984791543,0.07373556283342395,1,8
554,5,1,64,5,5,0,4,6,0,87.44318585187924,0.1264104555993648,2,1
555,5,1,64,5,3,0,5,6,0,80.8573444674794,0.16095479218154043,3,3
556,5,1,64,8,4,0,2,7,0,119.01270865460724,0.08605365071003342,9,6
557,5,1,64,3,4,0,7,7,0,115.11914461672912,0.031486160191357755,7,7
558,5,1,64,7,4,0,2,3,0,83.88982006016926,0.005586844320270856,6,6
559,5,1,16,8,0,0,5,5,0,80.80964688699343,0.02953488158194974,8,5
560,5,1,8,3,9,0,4,2,0,78.16957103433278,0.12466186784425587,8,12
561,5,1,64,2,7,0,2,9,0,50.81456243827484,0.15835448851164272,2,0
562,5,1,64,8,3,0,8,9,0,146.2907780485305,0.18309251900990758,6,6
563,5,1,32,7,6,0,3,7,0,147.3316872804537,0.007844069932162972,5,9
564,5,1,32,9,4,0,3,2,0,73.82864359632799,0.0625164227855113,8,3
565,5,1,32,9,3,0,6,7,0,134.67791943984605,0.07911388554957235,7,7
566,5,1,4,0,0,0,3,8,0,138.85916132541286,0.13198344757226332,11,14
567,5,1,8,0,8,0,0,9,0,81.19078486535093,0.19984262599596703,1,1
568,5,1,32,1,6,0,3,3,0,51.19622854189718,0.1564235145019024,5,2
569,5,1,4,0,9,0,8,2,0,65.8768152978444,0.08145421114473084,15,17
570,5,1,32,0,1,0,7,9,0,61.41420442757656,0.03542419276691155,15,14
571,5,1,32,2,2,0,0,8,0,119.42641909141545,0.0984628118858131,8,10
572,5,1,32,1,2,0,4,4,0,81.30618971363371,0.19339398410224198,5,6
573,5,1,32,7,8,0,4,9,0,82.69390277417259,0.17420438027362967,4,-1
574,5,1,64,5,6,0,7,6,0,112.80580115066104,0.04194732518716709,2,2
575,5,1,64,5,3,0,1,4,0,127.15286802990032,0.09400295908086612,5,5
576,5,1,32,5,1,0,8,1,0,137.55261794601404,0.1107625759829354,3,8
577,5,1,8,2,9,0,8,0,0,141.19686534178462,0.03384452915257849,15,18
578,5,1,4,1,9,0,0,1,0,127.56420838477058,0.0856001938660469,9,15
579,5,1,32,6,5,0,5,8,0,101.07182429913752,0.1665673350727256,4,9
580,5,1,16,9,1,0,4,1,0,135.37044465502817,0.11397007273909346,5,9
581,5,1,32,3,0,0,7,3,0,147.33346475126407,0.11040212261675926,7,15
582,5,1,64,3,5,0,7,3,0,121.97468188549473,0.11265446972648058,6,6
583,5,1,64,3,6,0,0,9,0,62.22635769002949,0.004464564435933664,6,6
584,5,1,16,8,0,0,1,8,0,85.03912318506974,0.004070189667853927,15,14
585,5,1,16,9,9,0,7,6,0,66.62696275264769,0.08133953033157312,5,14
586,5,1,64,4,3,0,3,6,0,128.6164090987978,0.07426081314311077,4,4
587,5,1,32,5,1,0,0,1,0,120.95218510135204,0.14563598920662013,5,4
588,5,1,32,9,8,0,4,5,0,98.63158248275587,0.005245681598380479,8,11
589,5,1,4,0,0,0,8,4,0,136.06453849029813,0.150575031567692,12,13
590,5,1,32,9,4,0,9,9,0,133.8102873308843,0.1178513579306062,5,9
591,5,1,64,5,5,0,8,6,0,57.36464611033249,0.06648649779196117,4,3
592,5,1,32,0,5,0,6,6,0,141.53419952694475,0.04125292228063144,7,11
593,5,1,64,7,5,0,6,7,0,132.55180296593954,0.0005548959618871945,3,3
594,5,1,64,9,7,0,7,6,0,126.57089521568159,0.07479889549925756,3,3
595,5,1,64,5,3,0,7,9,0,99.81818646561658,0.08750477595778029,8,8
596,5,1,32,8,8,0,2,8,0,63.09235572628111,0.17726522531946434,6,7
597,5,1,64,5,8,0,4,4,0,67.0493861630036,0.051523833866786876,5,3
598,5,1,32,7,7,0,9,0,0,96.32271168608584,0.13030052839272874,9,10
599,5,1,16,0,2,0,5,0,0,89.96715895888934,0.05438125695969455,7,11
600,6,1,32,1,1,0,5,9,0,74.39506805858407,0.07352030422936255,12,4
601,6,1,16,4,7,0,5,3,0,130.99653515515473,0.11218780320084328,5,14
602,6,1,64,0,4,0,8,1,0,128.41325617567423,0.14418054984089487,11,9
603,6,1,64,9,3,0,9,9,0,58.89223607199581,0.06530876888984773,6,5
604,6,1,64,7,3,0,1,4,0,135.4858094356527,0.11502196480803423,7,8
605,6,1,64,8,7,0,1,7,0,64.71509025059841,0.09883054814510328,7,8
606,6,1,32,3,9,0,4,2,0,63.7084103847137,0.015982481326738976,8,9
607,6,1,32,4,6,0,6,5,0,142.4296550312202,0.182208633631856,3,7
608,6,1,64,3,5,0,8,7,0,67.50966821516197,0.16154032893838977,7,8
609,6,1,64,8,2,0,6,4,0,91.99390953972076,0.1871831085568469,4,6
610,6,1,64,3,6,0,6,0,0,55.298801204552475,0.0393029192886848,9,2
611,6,1,32,0,3,0,0,2,0,90.76204209784237,0.0634586118045075,1,0
612,6,1,32,6,8,0,9,7,0,75.76039207467335,0.15190542554887534,4,6
613,6,1,64,5,2,0,8,6,0,124.4150387892065,0.10688223242543032,7,13
614,6,1,32,1,7,0,6,5,0,130.63179895154337,0.11315329331695045,7,5
615,6,1,64,7,3,0,7,2,0,94.83851412484674,0.1723987167055292,1,0
616,6,1,32,1,2,0,1,4,0,125.88570331075627,0.04201042760609197,2,7
617,6,1,32,0,5,0,3,0,0,139.539040874132,0.07314664050239911,8,8
618,6,1,64,7,8,0,0,4,0,95.83225587828166,0.14050891732475457,11,11
619,6,1,32,0,1,0,4,5,0,141.65534236236158,0.19821842343557713,8,12
620,6,1,16,4,7,0,2,0,0,95.49942438778304,0.0625843332499302,9,5
621,6,1,16,2,0,0,6,4,0,137.76757603841912,0.04562605102073844,8,14
622,6,1,32,1,1,0,0,6,0,82.91861637500897,0.09781031712315008,6,6
623,6,1,64,6,4,0,2,9,0,141.4482760313,0.12810088811629347,9,9
624,6,1,32,4,8,0,8,0,0,139.96293022108983,0.09474790714013026,12,16
625,6,1,16,9,6,0,2,0,0,57.28033044399908,0.1977973808559097,13,14
626,6,1,64,1,5,0,1,7,0,138.25682713503224,0.16824758687161492,2,0
627,6,1,4,0,0,0,7,9,0,125.82091731147001,0.13325656309467207,16,19
628,6,1,64,3,6,0,0,7,0,110.54456387364911,0.16185150710699167,4,6
629,6,1,64,9,8,0,5,8,0,82.120219587088,0.05175372808030218,4,4
630,6,1,64,2,7,0,8,1,0,132.49335085357723,0.16423946096355677,12,12
631,6,1,32,4,9,0,0,4,0,121.89962521583479,0.01403509335357265,9,5
632,6,1,64,1,6,0,3,5,0,121.8268207396433,0.18430195154204534,3,4
633,6,1,32,9,2,0,5,8,0,146.02861151257503,0.16482350441459725,10,20
634,6,1,16,9,9,0,6,6,0,142.07026025648662,0.18199481486452773,6,12
635,6,1,32,6,7,0,0,8,0,83.35519176542972,0.1472946179077156,7,9
636,6,1,32,6,9,0,1,6,0,72.01297825996589,0.07819317517739377,8,8
637,6,1,64,5,8,0,9,4,0,122.48992045607847,0.13758566646486697,8,8
638,6,1,64,7,8,0,2,2,0,143.80900471815352,0.07733415512800626,11,11
639,6,1,32,7,7,0,4,8,0,81.53585464783052,0.17933869550231107,4,7
640,6,1,64,9,7,0,1,9,0,105.12816847614924,0.11540328754931342,10,9
641,6,1,16,9,9,0,0,0,0,58.12945549509588,0.1521533803902933,18,13
642,6,1,64,6,1,0,6,8,0,136.10499703378764,0.09482523728830901,7,9
643,6,1,32,2,2,0,9,8,0,88.20495418210481,0.14850975593432855,13,13
644,6,1,64,5,6,0,9,6,0,142.81413972779632,0.08610921079952626,4,4
645,6,1,16,2,0,0,0,9,0,101.02535564488139,0.08006940034396653,11,3
646,6,1,64,4,5,0,2,1,0,93.59341960201071,0.10060894915057382,6,6
647,6,1,64,6,2,0,8,2,0,88.88185906308841,0.0037548470003654607,2,2
648,6,1,64,4,5,0,3,8,0,70.03365312164233,0.16965163826729646,4,4
649,6,1,64,1,5,0,4,0,0,136.75998073899575,0.005142526803359221,8,12
650,6,1,64,9,4,0,6,3,0,67.04620740339823,0.08341630413980074,4,6
651,6,1,16,5,0,0,0,0,0,90.91124072458626,0.16815166725085076,5,12
652,6,1,64,6,4,0,5,5,0,80.1964734174965,0.07164679102800642,2,1
653,6,1,16,2,0,0,0,3,0,79.6261051974723,0.004706794011149252,5,-1
654,6,1,32,7,0,0,6,2,0,80.22248907523263,0.007553666016504895,3,8
655,6,1,16,2,0,0,3,3,0,115.31737718841548,0.0830139107856203,4,9
656,6,1,32,2,1,0,0,7,0,129.12316091504158,0.18708672372301166,8,11
657,6,1,64,2,7,0,3,0,0,87.38317926763779,0.10757383906385594,8,8
658,6,1,64,3,5,0,0,8,0,139.50613368515332,0.13827554965786784,6,8
659,6,1,16,9,9,0,0,7,0,104.41882799980584,0.19138809150803224,11,9
660,6,1,64,3,7,0,7,1,0,98.35523794998642,0.18749911912528056,10,7
661,6,1,64,9,3,0,4,0,0,61.325643826198885,0.1628904580711452,8,9
662,6,1,64,4,1,0,5,2,0,143.50760235942528,0.11914018677508204,2,2
663,6,1,32,5,9,0,2,0,0,128.78599351326517,0.08007944069235796,12,11
664,6,1,64,3,6,0,5,6,0,84.91834298308171,0.0009656944775707321,2,13
665,6,1,32,6,8,0,1,4,0,147.4430055615623,0.12589999485308226,9,12
666,6,1,64,3,1,0,7,5,0,79.88397792566492,0.1041950269024221,8,3
667,6,1,64,1,5,0,3,7,0,54.47938085977125,0.03747380979449002,4,1
668,6,1,64,0,4,0,5,8,0,115.63235620994206,0.042213349670201156,9,8
669,6,1,64,3,6,0,2,7,0,65.8786531977504,0.04343739288751135,2,2
670,6,1,64,8,2,0,5,7,0,114.11929889644668,0.024961434390004256,8,12
671,6,1,32,2,8,0,3,9,0,63.33326523611103,0.11008608570076062,2,0
672,6,1,64,9,4,0,6,0,0,83.43474280072401,0.0013282325888639382,7,6
673,6,1,64,5,3,0,0,1,0,59.13269020445762,0.19687069349802727,7,5
674,6,1,32,0,1,0,0,8,0,90.57293775291257,0.1799944534637935,7,7
675,6,1,32,2,9,0,1,2,0,95.0237235569083,0.018986245289686867,8,3
